58	10	670	5	345	0	100	0	2	5	285	1282800
59	10	680	5	350	0	100	0	2	5	290	1351600
60	10	690	5	355	0	100	1	3	5	295	1422000
61	10	700	5	360	0	100	0	3	5	300	1488600
62	10	710	5	365	0	100	0	3	5	305	1557000
63	10	720	5	370	0	100	0	3	5	310	1627200
64	10	730	5	375	0	100	0	3	5	315	1699200
65	10	740	5	380	0	100	0	3	5	320	1773000
66	10	750	5	385	0	100	0	3	5	325	1848600
67	10	760	5	390	0	100	0	3	5	330	1926000
68	10	770	5	395	0	100	0	3	5	335	2005200
69	10	780	5	400	0	100	0	3	5	340	2086200
70	10	790	5	405	0	100	0	3	5	345	2169000
71	10	800	5	410	0	100	0	3	5	350	2281000
72	10	810	5	415	0	100	0	3	5	355	2395000
73	10	820	5	420	0	100	0	3	5	360	2511000
74	10	830	5	425	0	100	0	3	5	365	2629000
75	10	840	5	430	0	100	0	3	5	370	2749000
76	10	850	5	435	0	100	0	3	5	375	2871000
77	10	860	5	440	0	100	0	3	5	380	2995000
78	10	870	5	445	0	100	0	3	5	385	3121000
79	10	880	5	450	0	100	0	3	5	390	3249000
80	10	890	5	455	0	100	0	3	5	395	3379000
81	10	900	5	460	0	100	1	4	5	400	3528100
82	10	910	5	465	0	100	0	4	5	405	3679300
83	10	920	5	470	0	100	0	4	5	410	3832600
84	10	930	5	475	0	100	0	4	5	415	3988000
85	10	940	5	480	0	100	0	4	5	420	4145500
86	10	950	5	485	0	100	0	4	5	425	4305100
87	10	960	5	490	0	100	0	4	5	430	4466800
88	10	970	5	495	0	100	0	4	5	435	4630600
89	10	980	5	500	0	100	0	4	5	440	4796500
90	10	990	5	505	0	100	0	4	5	445	4964500
91	10	1000	5	510	0	100	0	4	5	450	5142700
92	10	1010	5	515	0	100	0	4	5	455	5323100
93	10	1020	5	520	0	100	0	4	5	460	5505700
94	10	1030	5	525	0	100	0	4	5	465	5690500
95	10	1040	5	530	0	100	0	4	5	470	5877500
96	10	1050	5	535	0	100	0	4	5	475	6066700
97	10	1060	5	540	0	100	0	4	5	480	6258100
98	10	1070	5	545	0	100	0	4	5	485	6451700
99	10	1080	5	550	0	100	0	4	5	490	6647500
100	10	1090	5	555	0	100	2	6	5	495	6845500
101	10	1100	5	560	0	100	0	6	5	500	7054800
102	10	1110	5	565	0	100	0	6	5	505	7266400
103	10	1120	5	570	0	100	0	6	5	510	7480300
104	10	1130	5	575	0	100	0	6	5	515	7696500
105	10	1140	5	580	0	100	0	6	5	520	7915000
106	10	1150	5	585	0	100	0	6	5	525	8135800
107	10	1160	5	590	0	100	0	6	5	530	8358900
108	10	1170	5	595	0	100	0	6	5	535	8584300
109	10	1180	5	600	0	100	0	6	5	540	8812000
110	10	1190	5	605	0	100	0	6	5	545	9042000
111	10	1200	5	610	0	100	0	6	5	550	9284400
112	10	1210	5	615	0	100	0	6	5	555	9529200
113	10	1220	5	620	0	100	0	6	5	560	9776400
114	10	1230	5	625	0	100	0	6	5	565	10026000
115	10	1240	5	630	0	100	0	6	5	570	10278000
116	10	1250	5	635	0	100	0	6	5	575	10532400
117	10	1260	5	640	0	100	0	6	5	580	10789200
118	10	1270	5	645	0	100	0	6	5	585	11048400
119	10	1280	5	650	0	100	0	6	5	590	11310000
120	10	1290	5	655	0	100	1	7	5	595	11574000
121	10	1300	5	660	0	100	0	7	5	600	11851500
122	10	1310	5	665	0	100	0	7	5	605	12131500
123	10	1320	5	670	0	100	0	7	5	610	12414000
124	10	1330	5	675	0	100	0	7	5	615	12699000
125	10	1340	5	680	0	100	0	7	5	620	12986500
126	10	1350	5	685	0	100	0	7	5	625	13276500
127	10	1360	5	690	0	100	0	7	5	630	13569000
128	10	1370	5	695	0	100	0	7	5	635	13864000
129	10	1380	5	700	0	100	0	7	5	640	14161500
130	10	1390	5	705	0	100	0	7	5	645	14461500
131	10	1400	5	710	0	100	0	7	5	650	14776100
132	10	1410	5	715	0	100	0	7	5	655	15093300
133	10	1420	5	720	0	100	0	7	5	660	15413100
134	10	1430	5	725	0	100	0	7	5	665	15735500
135	10	1440	5	730	0	100	0	7	5	670	16060500
136	10	1450	5	735	0	100	0	7	5	675	16388100
137	10	1460	5	740	0	100	0	7	5	680	16718300
138	10	1470	5	745	0	100	0	7	5	685	17051100
139	10	1480	5	750	0	100	0	7	5	690	17386500
140	10	1490	5	755	0	100	1	8	5	695	17724500
141	10	1500	5	760	0	100	0	8	5	700	18078200
142	10	1510	5	765	0	100	0	8	5	705	18434600
143	10	1520	5	770	0	100	0	8	5	710	18793700
144	10	1530	5	775	0	100	0	8	5	715	19155500
145	10	1540	5	780	0	100	0	8	5	720	19520000
146	10	1550	5	785	0	100	0	8	5	725	19887200
147	10	1560	5	790	0	100	0	8	5	730	20257100
148	10	1570	5	795	0	100	0	8	5	735	20629700
149	10	1580	5	800	0	100	0	8	5	740	21005000
150	10	1590	5	805	0	100	0	8	5	745	21383000
151	10	1600	5	810	0	100	0	8	5	750	21777800
152	10	1610	5	815	0	100	0	8	5	755	22175400
153	10	1620	5	820	0	100	0	8	5	760	22575800
154	10	1630	5	825	0	100	0	8	5	765	22979000
155	10	1640	5	830	0	100	0	8	5	770	23385000
156	10	1650	5	835	0	100	0	8	5	775	23793800
157	10	1660	5	840	0	100	0	8	5	780	24205400
158	10	1670	5	845	0	100	0	8	5	785	24619800
159	10	1680	5	850	0	100	0	8	5	790	25037000
160	10	1690	5	855	0	100	1	9	5	795	25457000
161	10	1700	5	860	0	100	0	9	5	800	25894900
162	10	1710	5	865	0	100	0	9	5	805	26335700
163	10	1720	5	870	0	100	0	9	5	810	26779400
164	10	1730	5	875	0	100	0	9	5	815	27226000
165	10	1740	5	880	0	100	0	9	5	820	27675500
166	10	1750	5	885	0	100	0	9	5	825	28127900
167	10	1760	5	890	0	100	0	9	5	830	28583200
168	10	1770	5	895	0	100	0	9	5	835	29041400
169	10	1780	5	900	0	100	0	9	5	840	29502500
170	10	1790	5	905	0	100	0	9	5	845	29966500
171	10	1800	5	910	0	100	0	9	5	850	30449500
172	10	1810	5	915	0	100	0	9	5	855	30935500
173	10	1820	5	920	0	100	0	9	5	860	31424500
174	10	1830	5	925	0	100	0	9	5	865	31886500
175	10	1840	5	930	0	100	0	9	5	870	32351500
176	10	1850	5	935	0	100	0	9	5	875	32819500
177	10	1860	5	940	0	100	0	9	5	880	33290500
178	10	1870	5	945	0	100	0	9	5	885	33764500
179	10	1880	5	950	0	100	0	9	5	890	34241500
180	10	1890	5	955	0	100	1	10	5	895	34721500
181	10	1900	5	960	0	100	0	10	5	900	35204500
182	10	1910	5	965	0	100	0	10	5	905	35690500
183	10	1920	5	970	0	100	0	10	5	910	36179500
184	10	1930	5	975	0	100	0	10	5	915	36671500
185	10	1940	5	980	0	100	0	10	5	920	37166500
186	10	1950	5	985	0	100	0	10	5	925	37664500
187	10	1960	5	990	0	100	0	10	5	930	38165500
188	10	1970	5	995	0	100	0	10	5	935	38669500
189	10	1980	5	1000	0	100	0	10	5	940	39176500
190	10	1990	5	1005	0	100	0	10	5	945	39686500
191	10	2000	5	1010	0	100	0	10	5	950	40199500
192	10	2010	5	1015	0	100	0	10	5	955	40715500
193	10	2020	5	1020	0	100	0	10	5	960	41234500
194	10	2030	5	1025	0	100	0	10	5	965	41756500
195	10	2040	5	1030	0	100	0	10	5	970	42281500
196	10	2050	5	1035	0	100	0	10	5	975	42809500
197	10	2060	5	1040	0	100	0	10	5	980	43340500
198	10	2070	5	1045	0	100	0	10	5	985	43874500
199	10	2080	5	1050	0	100	0	10	5	990	44411500
200	10	2090	5	1055	0	100	2	12	5	995	44951500
201	10	2100	5	1060	0	100	0	12	5	1000	50243050
202	10	2110	5	1065	0	100	0	12	5	1005	51043850
203	10	2120	5	1070	0	100	0	12	5	1010	51849050
204	10	2130	5	1075	0	100	0	12	5	1015	52658650
205	10	2140	5	1080	0	100	0	12	5	1020	53472650
206	10	2150	5	1085	0	100	0	12	5	1025	54291050
207	10	2160	5	1090	0	100	0	12	5	1030	55113850
208	10	2170	5	1095	0	100	0	12	5	1035	55941050
209	10	2180	5	1100	0	100	0	12	5	1040	56772650
210	10	2190	5	1105	0	100	0	12	5	1045	57817650
211	10	2200	5	1110	0	100	0	12	5	1050	68322650
212	10	2210	5	1115	0	100	0	12	5	1055	80994650
213	10	2220	5	1120	0	100	0	12	5	1060	95855650
214	10	2230	5	1125	0	100	0	12	5	1065	112927650
215	10	2240	5	1130	0	100	0	12	5	1070	169391475
216	10	2250	5	1135	0	100	0	12	5	1075	288000000
217	10	2260	5	1140	0	100	0	12	5	1080	384000000
218	10	2270	5	1145	0	100	0	12	5	1085	576000000
219	10	2280	5	1150	0	100	0	12	5	1090	660000000
220	10	2290	5	1155	0	100	1	13	5	1095	1200000000
221	10	2300	5	1160	0	100	0	13	5	1100	1320000000
222	10	2310	5	1165	0	100	0	13	5	1105	1380000000
223	10	2320	5	1170	0	100	0	13	5	1110	1440000000
224	10	2330	5	1175	0	100	0	13	5	1115	1540000000
225	10	2340	5	1180	0	100	0	13	5	1120	2960000000
226	100	2440	30	1210	0	100	0	13	7	1127	1950000000
227	100	2540	30	1240	0	100	1	14	7	1134	2125000000
228	100	2640	30	1270	0	100	0	14	7	1141	2200000000
229	100	2740	30	1300	0	100	0	14	7	1148	2375000000
230	100	2840	30	1330	0	100	0	14	7	1155	3600000000
231	100	2940	30	1360	0	100	0	14	7	1162	2870000000
232	100	3040	30	1390	0	100	0	14	7	1169	2975000000
233	100	3140	30	1420	0	100	0	14	7	1176	3115000000
234	100	3240	30	1450	0	100	0	14	7	1183	3220000000
235	100	3340	30	1480	0	100	0	14	7	1190	3255000000
236	100	3440	30	1510	0	100	0	14	7	1197	3325000000
237	100	3540	30	1540	0	100	0	14	7	1204	3360000000
238	100	3640	30	1570	0	100	0	14	7	1211	3430000000
239	100	3740	30	1600	0	100	0	14	7	1218	3500000000
240	100	3840	30	1630	0	100	0	14	7	1225	6320000000
241	100	3940	30	1660	0	100	0	14	7	1232	5400000000
242	100	4040	30	1690	0	100	0	14	7	1239	5625000000
243	100	4140	30	1720	0	100	0	14	7	1246	5760000000
244	100	4240	30	1750	0	100	0	14	7	1253	6030000000
245	100	4340	30	1780	0	100	1	15	7	1260	6210000000
246	100	4440	30	1810	0	100	1	16	7	1267	6300000000
247	100	4540	30	1840	0	100	1	17	7	1274	6525000000
248	100	4640	30	1870	0	100	1	18	7	1281	7104000000
249	100	4740	30	1900	0	100	1	19	7	1288	7296000000
250	100	4840	30	1930	0	100	1	20	7	1295	9600000000
251	200	5040	60	1990	0	100	1	21	9	1304	8000000000
252	200	5240	60	2050	0	100	1	22	9	1313	8400000000
253	200	5440	60	2110	0	100	1	23	9	1322	8550000000
254	200	5640	60	2170	0	100	1	24	9	1331	8700000000
255	200	5840	60	2230	0	100	1	25	9	1340	9150000000
256	200	6040	60	2290	0	100	1	26	9	1349	9400000000
257	200	6240	60	2350	0	100	1	27	9	1358	9650000000
258	200	6440	60	2410	0	100	1	28	9	1367	9900000000
259	200	6640	60	2470	0	100	1	29	9	1376	10250000000
260	200	6840	60	2530	0	100	1	30	9	1385	12000000000
261	300	7140	120	2650	0	100	1	31	11	1396	42422690737
262	300	7440	120	2770	0	100	1	32	11	1407	46622690737
263	300	7740	120	2890	0	100	1	33	11	1418	50822690737
264	300	8040	120	3010	0	100	1	34	11	1429	55022690737
265	300	8340	120	3130	0	100	1	35	11	1440	59222690737
266	300	8640	120	3250	0	100	1	36	11	1451	63422690737
267	300	8940	120	3370	0	100	1	37	11	1462	67622690737
268	300	9240	120	3490	0	100	1	38	11	1473	71822690737
269	300	9540	120	3610	0	100	1	39	11	1484	76022690737
270	300	9840	120	3730	0	100	1	40	11	1495	80222690737
271	400	10240	180	3910	0	100	1	41	13	1508	86622690737
272	400	10640	180	4090	0	100	1	42	13	1521	93022690737
273	400	11040	180	4270	0	100	1	43	13	1534	99422690737
274	400	11440	180	4450	0	100	1	44	13	1547	1.05823E+11
275	400	11840	180	4630	0	100	1	45	13	1560	1.12223E+11
276	400	12240	180	4810	0	100	1	46	13	1573	1.18623E+11
277	400	12640	180	4990	0	100	1	47	13	1586	1.25023E+11
278	400	13040	180	5170	0	100	1	48	13	1599	1.31423E+11
279	400	13440	180	5350	0	100	1	49	13	1612	1.37823E+11
280	400	13840	180	5530	0	100	1	50	13	1625	1.44223E+11
281	500	14340	240	5770	0	100	1	51	15	1640	1.50623E+11
282	500	14840	240	6010	0	100	1	52	15	1655	1.57023E+11
283	500	15340	240	6250	0	100	1	53	15	1670	1.63423E+11
284	500	15840	240	6490	0	100	1	54	15	1685	1.69823E+11
285	500	16340	240	6730	0	100	1	55	15	1700	1.76223E+11
286	500	16840	240	6970	0	100	1	56	15	1715	1.82623E+11
287	500	17340	240	7210	0	100	1	57	15	1730	1.89023E+11
288	500	17840	240	7450	0	100	1	58	15	1745	1.95423E+11
289	500	18340	240	7690	0	100	1	59	15	1760	2.01823E+11
290	500	18840	240	7930	0	100	1	60	15	1775	2.08223E+11
291	600	19440	300	8230	0	100	1	61	17	1792	2.14623E+11
292	600	20040	300	8530	0	100	1	62	17	1809	2.21023E+11
293	600	20640	300	8830	0	100	1	63	17	1826	2.27423E+11
294	600	21240	300	9130	0	100	1	64	17	1843	2.33823E+11
295	600	21840	300	9430	0	100	1	65	17	1860	2.40223E+11
296	600	22440	300	9730	0	100	1	66	17	1877	2.46623E+11
297	600	23040	300	10030	0	100	1	67	17	1894	2.53023E+11
298	600	23640	300	10330	0	100	1	68	17	1911	2.59423E+11
299	600	24240	300	10630	0	100	1	69	17	1928	2.65823E+11
300	600	24840	300	10930	0	100	1	70	17	1945	2.72223E+11
