//编号	第一次打击点	...											第一次打击点是否产生伤害												技能
//吸血鬼普通攻击	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
110	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
200	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
42011	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
42021	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
42031	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
42041	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
42051	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
42061	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
42071	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
42081	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
42091	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
42101	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
42111	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
42121	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
43011	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
43021	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
43031	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
43041	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
43051	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
43061	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
44011	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
44021	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
44031	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
45011	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
45021	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
45031	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
45041	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
45051	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
45061	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
45071	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
45081	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
45091	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
45101	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
45111	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
45121	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
45131	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
45141	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
45151	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
45161	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
45171	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
46101	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
46102	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
46103	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
46104	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
46105	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
46106	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
46107	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
46108	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
46109	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
46110	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
46111	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
46112	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
46113	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
46114	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
46115	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
47101	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
47102	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
47103	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
47104	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
47105	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
47106	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
47107	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
47108	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
47109	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
47110	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
47111	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
47112	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
47113	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
47114	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
47115	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
48101	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
48102	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
48103	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
48104	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
48105	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
48106	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
48107	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
48108	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
48109	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
48110	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
48111	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
48112	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
48113	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
48114	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
48115	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
8010	400	400	400	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	0	0	0	0	0	0	0	0	0	技能
10000	200	500	500	500	500	500	500	500	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
11101	200	300	300	300	300	300	300	300	-1	-1	-1	-1	1	1	1	1	1	1	1	0	0	0	0	0	技能
11102	200	1000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
11103	200	400	400	400	400	400	400	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	0	0	0	0	0	技能
11104	800	800	800	800	800	800	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	0	0	0	0	0	0	技能
11201	500	500	500	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	0	0	0	0	0	0	0	0	0	技能
11202	200	1000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
11203	200	400	400	400	400	400	400	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	0	0	0	0	0	技能
11204	800	800	800	800	800	800	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	0	0	0	0	0	0	技能
11301	500	500	500	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
11302	200	1000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
11303	200	400	400	400	400	400	400	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	0	0	0	0	0	技能
11304	800	800	800	800	800	800	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	0	0	0	0	0	0	技能
12101	400	400	400	400	400	400	400	400	-1	-1	-1	-1	1	1	1	1	1	1	1	0	0	0	0	0	技能
12102	200	1000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
12103	200	400	400	400	400	400	400	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	0	0	0	0	0	技能
12104	800	800	800	800	800	800	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	0	0	0	0	0	0	技能
12201	500	500	500	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
12202	200	1000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
12203	200	400	400	400	400	400	400	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	0	0	0	0	0	技能
12204	800	800	800	800	800	800	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	0	0	0	0	0	0	技能
12301	500	500	500	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
12302	200	1000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
12303	200	400	400	400	400	400	400	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	0	0	0	0	0	技能
12304	800	800	800	800	800	800	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	0	0	0	0	0	0	技能
13101	400	400	400	400	400	400	400	400	-1	-1	-1	-1	1	1	1	1	1	1	1	0	0	0	0	0	技能
13102	200	200	200	200	200	200	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	0	0	0	0	0	0	技能
13103	200	400	400	400	400	400	400	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	0	0	0	0	0	技能
13104	800	800	800	800	800	800	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	0	0	0	0	0	0	技能
13201	500	500	500	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
13202	200	1000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
13203	200	400	400	400	400	400	400	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	0	0	0	0	0	技能
13204	800	800	800	800	800	800	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	0	0	0	0	0	0	技能
13301	500	500	500	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
13302	200	1000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
13303	200	400	400	400	400	400	400	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	0	0	0	0	0	技能
13304	800	800	800	800	800	800	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	0	0	0	0	0	0	技能
30001	900	200	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	技能
30002	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	技能
30003	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	技能
30004	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	技能
30005	200	800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	技能
//怪物技能	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12000	600	600	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1秒类)
12001	200	1000	301	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
12008	600	1200	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
12003	300	900	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1秒类)
12004	200	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1秒类)
12005	300	200	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1秒类)
12002	300	900	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
12006	600	600	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
12007	300	200	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1秒类)
13001	200	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
13002	4000	4000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50022	1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50101	2	1000	301	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50102	1200	1000	501	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50104	1000	1000	1000	1000	1001	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50105	1000	1000	400	1001	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50111	600	1000	301	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50112	1000	200	501	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50122	1000	1000	501	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50131	500	1000	301	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50132	1200	100	401	1001	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50142	500	500	500	501	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50152	500	500	501	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50162	800	200	501	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50172	200	300	501	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50182	200	400	600	501	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50192	800	1000	501	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50201	300	1000	301	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50202	300	1000	501	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50212	300	1000	301	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50222	300	200	400	501	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50231	500	1000	301	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50232	200	500	800	501	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50233	300	500	1001	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50241	500	500	301	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50242	500	500	501	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50243	20	30	50	700	900	1001	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50244	1000	200	301	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50252	200	600	200	200	501	-1	-1	-1	-1	-1	-1	-1	1	1	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50262	400	200	200	200	501	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50272	200	200	200	200	501	-1	-1	-1	-1	-1	-1	-1	1	1	1	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50281	500	1000	301	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50282	1200	1000	501	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50283	1000	1000	1001	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50291	1000	1001	301	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50292	500	300	501	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50293	2000	1000	1001	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50302	200	200	200	200	1001	-1	-1	-1	-1	-1	-1	-1	1	1	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50303	200	200	200	200	501	-1	-1	-1	-1	-1	-1	-1	1	1	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50312	400	600	700	501	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50322	400	600	501	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50332	400	700	501	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50333	400	700	501	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50342	400	1100	501	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50343	400	-1	1001	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50351	500	1000	301	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50352	300	500	800	501	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50353	1200	600	1001	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50361	400	1000	301	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
50362	600	800	501	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	0	0	0	0	0	0	0	0	0	0	怪物普通攻击(1.333秒类)
