1739	1
1740	1
1741	1
1742	1
1743	1
1744	1
1745	1
1746	129
1747	129
1901	1
1902	1
1903	1
1911	1
1912	1
1913	1
1921	129
1922	129
1923	129
1931	129
1932	129
1933	129
1941	129
1942	129
1943	129
1951	129
1952	129
1953	129
1961	129
1962	129
1963	129
1971	129
1972	129
1973	129
1981	129
1982	129
1983	129
1991	129
1992	129
1993	129
2001	1
2010	1
2011	1
2020	1
2021	1
2030	1
2031	1
2041	1
2051	1
2061	1
2071	1
2081	129
2091	129
2101	1
2111	1
2121	1
2131	1
2141	1
2151	1
2161	1
2171	1
2181	129
2191	129
2201	1
2211	1
2221	1
2231	1
2241	1
2251	1
2261	1
2271	1
2281	129
2291	129
2301	1
2311	1
2321	1
2331	1
2341	1
2351	1
2361	1
2371	1
2381	129
2391	129
2401	1
2411	1
2421	1
2431	1
2441	1
2451	1
2461	1
2471	1
2481	129
2491	129
2501	1
2511	1
2521	1
2531	1
2541	1
2551	1
2561	1
2571	1
2581	129
2591	129
2601	1
2611	1
2901	1
2902	1
2903	1
2911	1
2912	1
2913	1
2921	129
2922	129
2923	129
2931	129
2932	129
2933	129
2941	129
2942	129
2943	129
2951	129
2952	129
2953	129
2961	129
2962	129
2963	129
2971	129
2972	129
2973	129
2981	129
2982	129
2983	129
2991	129
2992	129
2993	129
3001	1
3010	1
3011	1
3020	1
3021	1
3030	1
3031	1
3041	1
3051	1
3061	1
3071	1
3081	129
3091	129
3101	1
3111	1
3121	1
3131	1
3141	1
3151	1
3161	1
3171	1
3181	129
3191	129
3201	1
3211	1
3221	1
3231	1
3241	1
3251	1
3261	1
3271	1
3281	129
3291	129
3301	1
3311	1
3321	1
3331	1
3341	1
3351	1
3361	1
3371	1
3381	129
3391	129
3401	1
3411	1
3421	1
3431	1
3441	1
3451	1
3461	1
3471	1
3481	129
3491	129
3501	1
3511	1
3521	1
3531	1
3541	1
3551	1
3561	1
3571	1
3581	129
3591	129
3901	1
3902	1
3903	1
3911	1
3912	1
3913	1
3921	129
3922	129
3923	129
3931	129
3932	129
3933	129
3941	129
3942	129
3943	129
3951	129
3952	129
3953	129
3961	129
3962	129
3963	129
3971	129
3972	129
3973	129
3981	129
3982	129
3983	129
3991	129
3992	129
3993	129
4001	1
4010	1
4011	1
4020	1
4021	1
4030	1
4031	1
4041	1
4051	1
4061	1
4071	1
4081	129
4091	129
4101	1
4111	1
4121	1
4131	1
4141	1
4151	1
4161	1
4171	1
4181	129
4191	129
4201	1
4211	1
4221	1
4231	1
4241	1
4251	1
4261	1
4271	1
4281	129
4291	129
4301	1
4311	1
4321	1
4331	1
4341	1
4351	1
4361	1
4371	1
4381	129
4391	129
4401	1
4411	1
4421	1
4431	1
4441	1
4451	1
4461	1
4471	1
4481	129
4491	129
4501	1
4511	1
4521	1
4531	1
4541	1
4551	1
4561	1
4571	1
4581	129
4591	129
4901	1
4902	1
4903	1
4911	1
4912	1
4913	1
4921	129
4922	129
4923	129
4931	129
4932	129
4933	129
4941	129
4942	129
4943	129
4951	129
4952	129
4953	129
4961	129
4962	129
4963	129
4971	129
4972	129
4973	129
4981	129
4982	129
4983	129
4991	129
4992	129
4993	129
5001	1
5010	1
5011	1
5020	1
5021	1
5030	1
5031	1
5041	1
5051	1
5061	1
5071	1
5081	129
5091	129
5101	1
5111	1
5121	1
5131	1
5141	1
5151	1
5161	1
5171	1
5181	129
5191	129
5201	1
5211	1
5221	1
5231	1
5241	1
5251	1
5261	1
5271	1
5281	129
5291	129
5301	1
5311	1
5321	1
5331	1
5341	1
5351	1
5361	1
5371	1
5381	129
5391	129
5401	1
5411	1
5421	1
5431	1
5441	1
5451	1
5461	1
5471	1
5481	129
5491	129
5501	1
5511	1
5521	1
5531	1
5541	1
5551	1
5561	1
5571	1
5581	129
5591	129
5601	1
5611	1
5621	1
5901	1
5902	1
5903	1
5911	1
5912	1
5913	1
5921	129
5922	129
5923	129
5931	129
5932	129
5933	129
5941	129
5942	129
5943	129
5951	129
5952	129
5953	129
5961	129
5962	129
5963	129
5971	129
5972	129
5973	129
5981	129
5982	129
5983	129
5991	129
5992	129
5993	129
6000	1
6001	1
6002	1
6003	1
6004	1
6005	1
6006	1
6007	1
6008	1
6009	1
6010	1
6011	1
6012	1
6013	1
6014	1
6015	1
6016	1
6017	1
6018	1
6019	1
6020	1
6021	1
6022	1
6023	1
6024	1
6025	1
6026	1
6027	1
6028	1
6029	1
6030	1
6031	1
6032	1
6033	1
6034	1
6035	1
6036	1
6037	1
6038	1
6039	1
6040	1
6041	1
6042	1
6043	1
6044	1
6045	1
6046	1
6047	1
6048	1
6049	1
6050	1
6051	1
6052	1
6053	1
6054	1
6055	1
6056	1
6057	1
6058	1
6059	1
6060	1
6061	1
6062	1
6063	1
6064	1
6065	1
6066	1
6067	1
6068	1
6069	1
6070	1
6071	1
6072	1
6073	1
6074	1
6075	1
6076	1
6077	1
6078	1
6079	1
6080	1
6081	1
6082	1
6083	1
6084	1
6085	1
6086	1
6087	1
6088	1
6089	1
6090	1
6091	1
6092	1
6093	1
6094	1
6095	1
6096	1
6097	1
6098	1
6099	1
6100	1
6101	1
6102	1
6103	1
6104	1
6105	1
6106	1
6107	1
6108	1
6109	1
6110	1
6111	1
6112	1
6113	1
6114	1
6115	1
6116	1
6117	1
6118	1
6119	1
6120	1
6121	1
6122	1
6123	1
6124	1
6125	1
6126	1
6127	1
6128	1
6129	1
6130	1
6131	1
6132	1
6133	1
6134	1
6135	1
6136	1
6137	1
6138	1
6139	1
6140	1
6141	1
6142	1
6143	1
6144	1
6145	1
6146	1
6147	1
6148	1
6149	1
6150	1
6151	1
6152	1
6153	1
6154	1
6155	1
6156	1
6157	1
6158	1
6159	1
6160	1
6161	1
6162	1
6163	1
6164	1
6165	1
6166	1
6167	1
6168	1
6182	1
6183	1
6184	1
6185	1
6186	1
6187	1
6188	1
6189	1
6190	1
6191	1
6192	1
6193	1
6194	1
6195	1
6196	1
6197	1
6198	1
6199	1
6200	1
6201	1
6202	1
6203	1
6204	1
6205	1
6206	1
6207	1
6208	1
6209	1
6210	1
6211	1
6212	1
6213	1
6214	1
6215	1
6216	1
6217	1
6218	1
6219	1
6220	1
6221	1
6222	1
6223	1
6224	1
6225	1
6226	1
6227	1
6228	1
6229	1
6230	1
6231	1
6232	1
6233	1
6234	1
6235	1
6236	1
6237	1
6238	1
6239	1
6240	1
6241	1
6242	1
6243	1
6244	1
6245	1
6246	1
6247	1
6248	1
6249	1
6250	1
6251	1
6252	1
6253	1
6254	1
6255	1
6256	1
6257	1
6258	1
6259	1
6260	1
6261	1
6262	1
6263	1
6264	1
6265	1
6266	1
6267	1
6268	1
6269	1
6270	1
6271	1
6272	1
6273	1
6274	1
6275	1
6276	1
6277	1
6278	1
6279	1
6280	1
6281	1
6282	1
6283	1
6284	1
6285	1
6286	1
6287	1
6288	1
6289	1
6290	1
6291	1
6292	1
6293	1
6294	1
6295	1
6296	1
6297	1
6298	1
6299	1
6300	1
6301	1
6302	1
6303	1
6304	1
6305	1
6306	1
6307	1
6308	1
6309	1
6310	1
6311	1
6312	1
6313	1
6314	1
6315	1
6316	1
6317	1
6318	1
6319	1
6320	1
6321	1
6322	1
6323	1
6324	1
6325	1
6326	1
6327	1
6328	1
6329	1
6330	1
6331	1
6332	1
6333	1
6334	1
6335	1
6336	1
6337	1
6338	1
6339	1
6340	1
6341	1
6342	1
6343	1
6344	1
6345	1
6346	1
6347	1
6348	1
6349	1
6350	1
6351	1
6352	1
6353	1
6354	1
6355	1
6356	1
6357	1
6358	1
6359	1
6360	1
6361	1
6362	1
6363	1
6364	1
6365	1
6366	1
6367	1
6368	1
6369	1
6370	1
6371	1
6372	1
6373	1
6374	1
6375	1
6376	1
6377	1
6378	1
6379	1
6380	1
6381	1
6382	1
6383	1
6384	1
6385	1
6386	1
6387	1
6388	1
6389	1
6390	1
6391	1
6392	1
6393	1
6394	1
6395	1
6396	1
6397	1
6398	1
6399	1
6400	1
6401	1
6402	1
6403	1
6404	1
6405	1
6406	1
6407	1
6408	1
6409	1
6410	1
6411	1
6412	1
6413	1
6414	1
6415	1
6416	1
6417	1
6418	1
6419	1
6420	1
6421	1
6422	1
6423	1
6424	1
6425	1
6426	1
6427	1
6428	1
6429	1
6430	1
6431	1
6432	1
6433	1
6434	1
6435	1
6436	1
6437	1
6438	1
6439	1
6440	1
6441	1
6442	1
6443	1
6444	1
6445	1
6446	1
6447	1
6448	1
6449	1
6450	1
6451	1
6452	1
6453	1
6454	1
6455	1
6456	1
6457	1
6458	1
6459	1
6460	1
6461	1
6462	1
6463	129
6464	1
6465	1
6466	1
6467	1
6468	1
6469	1
6470	1
6471	1
6472	1
6473	1
6474	1
6475	1
6476	1
6477	1
6478	1
6479	1
6480	1
6481	1
6482	1
6483	1
6484	1
6485	1
6486	1
6487	1
6488	1
6489	1
6490	1
6491	1
6492	1
6493	1
6494	1
6495	1
6496	1
6497	1
6498	1
6499	1
6500	1
6501	1
6502	1
6503	1
6504	1
6505	1
6506	1
6507	129
6508	1
6509	1
6510	1
6511	1
6512	1
6513	1
6514	1
6515	1
6516	1
6517	1
6518	1
6519	1
6520	1
6521	1
6522	1
6523	1
6524	1
6525	1
6526	1
6527	1
6528	1
6529	1
6530	1
6531	1
6532	1
6533	1
6534	1
6535	1
6536	1
6537	1
6538	1
6539	1
6540	1
6541	1
6542	129
6543	129
6544	129
6545	129
6546	1
6547	1
6548	1
6549	1
6550	1
6551	1
6552	1
6553	1
6554	1
6555	1
6556	1
6557	1
6558	1
6559	1
6560	1
6561	1
6562	1
6563	1
6564	1
6565	1
6566	1
6567	1
6568	1
6569	1
6570	1
6571	1
6572	1
6573	1
6574	1
6575	1
6576	1
6577	1
6578	1
6579	1
6580	1
6581	1
6582	1
6583	1
6584	1
6585	1
6586	1
6587	1
6588	1
6589	1
6590	1
6591	1
6592	1
6593	1
6594	1
6595	1
6596	1
6597	1
6598	1
6599	1
6600	1
6601	1
6602	1
6603	1
6604	1
6605	1
6606	129
6607	1
6608	129
6609	1
6610	1
6611	1
6612	1
6613	1
6614	1
6615	1
6616	1
6627	1
6628	1
6629	1
6630	1
6631	1
6632	1
6633	1
6634	1
6635	1
6636	1
6637	1
6638	1
7037         129
7038         129
7039         129
7040         129
7041         129
7042         129
7043         129
7044         129
7045         129
7046         129
7047         129
7048         129
7049         129
7050         129
7051         129
7052         129
7053         129
7054         129
7055         129
7056         129
7057         129
7058         129
7059	129
7060         129
7062         129
7063         129
7064         129
7065         129
7066         129
7067         129
7068         129
7069         129
7070         129
7071         129
7072         129
7073         129
7074         129
7075         129
7076         129
7077         129
7078         129
7079         129
7080         129
7082         129
7083         129
7084         129
7085         129
7086         129
7087         129
7088         129
7089         129
7090         129
7091         129
7092         129
7093         129
7094         129
7095         129
7096         129
7097         129
7098         129
7099         129
7100         129
7101         129
7102         129
7103         129
7104         129
7105         129
7107         129
7108         129
7109         129
7110         129
7111         129
7112         129
7113         129
7114         129
7115         129
7116         129
7117         129
7118         129
7119         129
7120         129
7121         129
7122         129
7123         129
7124         129
7125         129
7126         129
7127         129
7128         129
7129         129
7130         129
7132         129
7133         129
7134         129
7135         129
7136         129
7137         129
7138         129
7139         129
7140         129
7141         129
7142         129
7143         129
7144         129
7145         129
7146         129
7147         129
7148         129
7149         129
7150         129
7151         129
7152         129
7153         129
7154         129
7155         129
7157         129
7158         129
7159         129
7160         129
7161         129
7162         129
7163         129
7164         129
7165         129
7166         129
7167         129
7168         129
7169         129
7170         129
7171         129
7172         129
7173         129
7174         129
7175         129
7176         129
7177         129
7178         129
7179         129
7180         129
7182         129
7183         129
7184         129
7185         129
7186         129
7187         129
7188         129
7189         129
7190         129
7191         129
7192         129
7193         129
7194         129
7195         129
7196         129
7197         129
7198         129
7199         129
7200         129
7201         129
7202         129
7203         129
7204         129
7205	129
7206	1
7207	1
7208	1
7209	1
7210	1
7211	1
7212	1
7213	1
7214	1
7215	1
7216	1
7217	1
7218	1
7219	1
7220	1
7221	1
7222	1
7223	1
7224	1
7225	1
7226	1
7227	1
7228	1
7229	1
7230	1
7231	1
7232	1
7233	1
7234	1
7235	1
7236	1
7237	1
7238	129
7239	1
7240	1
7241	1
7242	129
7243	1
7244	1
7245	1
7246	1
7247	1
7248	1
7249	1
7250	1
7251	1
7252	1
7253	1
7254	1
7255	1
7256	1
7257	1
7258	1
7259	1
7260	1
7261	1
7262	1
7263	1
7264	1
7265	1
7266	1
7267	1
7268	1
7269	1
7270	1
7271	1
7272	1
7273	1
7274	1
7275	1
7276	1
7277	1
7278	1
7279	1
7280	1
7281	1
7282	1
7283	1
7284	1
7285	1
7286	1
7287	1
7288	1
7289	1
7290	1
7291	1
7292	1
7400	1
7401	1
7402	1
7403	1
7404	1
7405	1
7406	1
7407	1
7408	1
7409	1
7410	1
7411	1
7412	1
7413	1
7414	1
7415	1
7416	1
7417	1
7418	1
7419	1
7420	1
7421	1
7422	1
7423	1
7424	1
7425	1
7426	1
7427	1
7428	1
7429	1
7430	1
7431	1
7432	1
7433	1
7434	1
7435	1
7436	1
7437	1
7438	1
7439	1
7440	1
7441	1
7442	1
7443	1
7444	1
7445	1
7446	1
7447	1
7448	1
7449	1
7450	1
7451	1
7452	1
7453	1
7454	1
7455	1
7456	1
7457	1
7458	1
7459	1
7460	1
7461	1
7462	1
7463	1
7464	1
7465	1
7466	1
7467	1
7468	1
7469	1
7470	1
7471	1
7472	1
7473	1
7474	1
7475	1
7476	1
7477	1
7478	1
7479	1
7480	1
7481	1
7482	1
7483	1
7484	1
7485	1
7486	1
7487	1
7488	1
7489	1
7490	1
7491	1
7492	1
7493	1
7494	1
7495	1
7496	1
7497	1
7498	1
7499	1
7500	1
7501	1
7502	1
7503	1
7504	1
7505	1
8001	1
8002	1
8003	1
8004	1
8005	1
8006	1
8007	1
8008	1
8009	1
8010	1
8011	1
8012	1
8013	1
8014	1
8015	1
8016	1
8017	1
8018	1
8019	1
8020	1
8021	1
8022	1
8023	1
8024	1
8025	1
8026	1
8027	1
8028	1
8029	1
8030	1
8031	1
8032	1
8033	1
8034	1
8035	1
8036	1
8037	1
8038	1
8039	1
8040	1
8041	1
8042	1
8043	1
8044	1
8045	1
8046	1
8047	1
8048	1
8049	1
8050	1
8051	1
8052	1
8053	1
8054	1
8055	1
8056	1
8057	1
8058	1
8059	1
8060	1
8061	1
8062	1
8063	1
8064	1
8065	1
8066	1
8067	1
8068	1
8069	1
8070	1
8071	1
8072	1
8073	1
8074	1
8075	1
8076	1
8077	1
8078	1
8079	1
8080	1
8081	1
8082	1
8083	1
8084	1
8085	1
8086	1
8087	1
8088	1
8089	1
8090	1
8091	1
8092	1
8093	1
8094	1
8095	1
8096	1
8097	1
8098	1
8099	1
8100	1
8101	1
8102	1
8103	1
8104	1
8105	1
8106	1
8107	1
8108	1
8109	1
8110	1
8111	1
8112	1
8113	1
8114	1
8115	1
8116	1
8117	1
8118	1
8119	1
8120	1
8121	1
8122	1
8123	1
8124	1
8125	1
8126	1
8127	1
8128	1
8129	1
8130	1
8131	1
8132	1
8133	1
8134	1
8135	1
8136	1
8137	1
8138	1
8139	1
8140	1
8141	1
8142	1
8143	1
8144	1
8145	1
8146	1
8147	1
8148	1
8149	1
8150	1
8151	1
8152	1
8153	1
8154	1
8155	1
8156	1
8157	1
8158	1
8159	1
8160	1
8161	1
8162	1
8163	1
8164	1
8165	1
8166	1
8167	1
8168	1
8169	1
8170	1
8171	1
8174	129
8175	129
8176	1
8177	1
8178	1
8179	1
8180	1
8181	1
8182	1
8183	1
8184	1
8185	1
8186	129
8187	129
8188	129
9000	129
9001	129
9002	129
9003	129
9004	129
9010	129
9011	129
9012	129
9013	129
9014	129
9020	129
9021	129
9022	129
9023	129
9024	129
9030	129
9031	129
9032	129
9033	129
9034	129
9040	129
9041	129
9042	129
9043	129
9044	129
9101	129
9111	129
9121	129
9131	129
9141	129
9201	129
9211	129
9221	129
9231	129
9241	129
9301	129
9311	129
9321	129
9331	129
9341	129
9401	129
9411	129
9421	129
9431	129
9441	129
9501	129
9511	129
9521	129
9531	129
9541	129
10001	1
10002	1
10003	1
10004	1
10005	1
10006	1
10007	1
10008	1
10009	1
10010	1
10011	1
10012	1
10013	1
10014	1
10015	1
10016	1
10017	1
10018	1
10019	1
10020	1
10021	1
10022	1
10023	1
10024	1
10025	1
10026	1
10027	1
10028	1
10029	1
10030	1
10031	1
10032	1
10033	1
10034	1
10035	1
10036	1
10037	1
10038	1
10039	1
10040	1
10101	1
10102	1
10103	1
10104	1
10105	1
10106	1
10107	1
10108	1
10109	1
10110	1
10111	1
10112	1
10113	1
10114	1
10115	1
10116	1
10117	1
10118	1
10119	1
10120	1
10121	1
10122	1
10123	1
10124	1
10125	1
10126	1
10127	1
10128	1
10129	1
10130	1
10131	1
10132	1
10133	1
10134	1
10135	1
10136	1
10137	1
10138	1
10139	1
10140	1
10200	1
10201	1
10202	1
10203	1
10204	1
10205	1
10210	1
10220	1
10230	1
10240	1
10250	1
10260	1
10270	1
10280	129
10290	129
10300	1
10301	1
10302	1
10303	1
10304	1
10305	1
10310	1
10320	1
10330	1
10340	1
10350	1
10360	1
10370	1
10380	129
10390	129
10400	1
10401	1
10402	1
10403	1
10404	1
10405	1
10410	1
10420	1
10430	1
10440	1
10450	1
10460	1
10470	1
10480	129
10490	129
10500	1
10501	1
10502	1
10503	1
10504	1
10505	1
10510	1
10520	1
10530	1
10540	1
10550	1
10560	1
10570	1
10580	129
10590	129
10600	1
10601	1
10602	1
10603	1
10604	1
10605	1
10606	1
10607	1
10608	1
10609	1
10610	1
10611	1
10612	1
10613	1
10614	1
10615	1
10616	1
10617	1
10618	1
10619	1
10700	1
10701	1
10702	1
10703	1
10704	1
10705	1
10706	1
10707	1
10708	1
10709	1
10710	1
10711	1
10712	1
10713	1
10714	1
10715	1
10716	1
10717	1
10718	1
10719	1
10720	1
10721	1
10722	1
10723	1
10724	1
10728	129
10800	1
10810	1
10820	1
10830	1
10840	1
10850	1
10860	1
10870	1
10880	129
10890	129
10900	1
10910	1
10920	1
10930	1
10940	1
10950	1
10960	1
10970	1
10980	129
10990	129
20215	1
20216	1
20217	1
20218	1
20219	1
20315	1
20316	1
20317	1
20318	1
20319	1
20415	1
20416	1
20417	1
20418	1
20419	1
20515	1
20516	1
20517	1
20518	1
20519	1
20815	1
20816	1
20817	1
20818	1
20819	1
20900	1
20901	1
20902	1
20903	1
20904	1
51520	129
51521	129
51522	129
51523	129
51524	129
51525	129
40050   129
40052   129
40060   129
40110   129
40119   129
40138   129
40139   129
40147   129
40148   129
40149   129
40150   129
40151   129
40152   129
40153   129
40154   129
40155   129
40156   129
40157   129
40158   129
40159   129
40168   129
40170   129
40176   129
40177   129
40178   129
40179   129
40186   129
40187   129
40188   129
40189   129
40190   129
40191   129
40194   129
40195   129
40196   129
40197   129
40200   129
40201   129
40202   129
40203   129
40204   129
40205   129
40206   129
40207   129
40208   129
40309   129
40310   129
40311   129
40312   129
40313   129
40314   129
40315   129
40316   129
40317   129
40318   129
40319   129
40320   129
40321   129
40322   129
40327   129
40337   129
40338   129
40339   129
40340   129
40341   129
40342   129
40343   129
40344   129
40345   129
40346   129
40347   129
40349   129
40350   129



